"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"IO355","21","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"1.14688","1196.18863","8.37714",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-28.46042","-184.31784","-1181.56006","0.41543","0.47088","1.51077","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","22","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"1.84957","1279.71312","7.71984",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","103.70079","-150.37739","-1266.60904","0.45910","0.48381","1.73207","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","23","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"3.31622","1223.19329","6.68308",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","51.32258","-145.49695","-1213.42427","0.42919","0.46095","1.59454","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","24","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"1.04418","1360.51072","8.43216",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","115.29310","-176.90377","-1344.02454","0.48972","0.53059","1.94247","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","25","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"6.62994","1425.94092","9.28947",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","150.21985","-189.13379","-1405.33623","0.52640","0.56381","2.11725","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","26","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"3.64845","1334.69251","8.27431",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","144.75865","-140.07904","-1319.40399","0.49307","0.49760","1.87467","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","27","IO355_L375.avi","42042","IO355_R376.avi","37864","1","22.20867",NA,NA,"3.65057","1672.23361","19.14202",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","502.77804","-235.38490","-1577.39451","0.90564","0.66521","2.56907","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","31","IO355_L375.avi","59044","IO355_R376.avi","54866","1","33.54333",NA,NA,"2.94592","2119.29257","13.20136",NA,NA,NA,NA,NA,"Scorpididae","Tilodon","sexfasciatus","37361003",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","51.63419","459.58997","-2068.21468","0.70969","1.15946","4.51220","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO355","32","IO355_L375.avi","96535","IO355_R376.avi","92357","1","58.53733",NA,NA,"4.22966","1655.38926","18.03787",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","345.48574","362.14931","-1577.91035","0.73811","0.76722","2.63659","IO","MBH","-34.05473333","114.9111","20201029","10:38:00","South-west","No-take","C.IO.3","45","Rachel","Yes","Yes","National Park Zone",NA
"IO370","0","IO370_L372.avi","2605","IO370_R371.avi","2056",NA,"-1.00000",NA,NA,"0.53471","1608.07858","29.98149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","801.68349","35.09770","-1393.55246","1.18902","0.50347","2.19283","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","2","IO370_L372.avi","27981","IO370_R371.avi","27432","1","9.26333",NA,NA,"1.01103","2393.49730","19.37861",NA,NA,NA,NA,NA,"Labridae","Suezichthys","bifurcatus","37384160",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","764.36894","-248.29980","-2254.53247","1.58663","0.90258","4.37070","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","8","IO370_L372.avi","34357","IO370_R371.avi","33808","1","13.51400",NA,NA,"22.49332","987.88387","24.26712",NA,NA,NA,NA,NA,"Monacanthidae",NA,NA,NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","387.97586","-132.72065","-898.76276","0.32371","0.32576","0.83889","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","13","IO370_L372.avi","39300","IO370_R371.avi","38751","1","16.80933",NA,NA,"8.37592","1584.29390","13.70299",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","363.08547","72.63381","-1540.41567","0.53551","0.47598","1.84742","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","14","IO370_L372.avi","39817","IO370_R371.avi","39268","1","17.15400",NA,NA,"0.19529","2600.16893","45.41506",NA,NA,NA,NA,NA,"Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1775.78007","498.83898","-1832.66016","4.43428","1.42232","4.86713","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","15","IO370_L372.avi","39817","IO370_R371.avi","39268","1","17.15400",NA,NA,"0.05949","2271.93552","49.67089",NA,NA,NA,NA,NA,"Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1674.55719","420.92862","-1476.60702","3.62363","1.09989","3.49849","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","16","IO370_L372.avi","40460","IO370_R371.avi","39911","1","17.58267",NA,NA,"3.06565","1925.33557","47.09766",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1410.31203","-27.45147","-1310.41347","2.68431","0.56659","2.74624","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","17","IO370_L372.avi","40471","IO370_R371.avi","39922","1","17.59000",NA,NA,"15.72288","3334.29692","40.08782",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","2146.05678","31.72025","-2551.66026","7.03839","1.01790","8.62554","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","18","IO370_L372.avi","40486","IO370_R371.avi","39937","1","17.60000",NA,NA,"4.80938","1766.39355","21.47215",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","646.45718","-36.77144","-1643.43760","1.02236","0.55583","2.53234","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","20","IO370_L372.avi","40625","IO370_R371.avi","40076","1","17.69267",NA,NA,"4.78081","1577.58032","34.81242",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","900.57585","-28.40997","-1294.95779","1.33943","0.49467","2.10168","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO370","22","IO370_L372.avi","51179","IO370_R371.avi","50630","1","24.72867",NA,NA,"4.45701","5744.45346","39.40192",NA,NA,NA,NA,NA,"Triakidae","Furgaleus","macki","37017003",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","3629.10354","289.57221","-4443.47847","20.28033","2.17297","25.15363","IO","MBH","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO180","0","IO180_L369.avi","3065","IO180_R370.avi","4309",NA,"-1.00000",NA,NA,"0.29167","1121.26128","3.84533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","25.98755","-96.77423","-1116.77493","0.39303","0.40834","1.32829","IO","MBH","-33.99618897","114.7038721","20201123","12:36","South-west","Fished","C.IO.41","122","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO180","5","IO180_L369.avi","80399","IO180_R370.avi","81643","1","48.20267",NA,NA,"2.50713","1345.22496","7.24525",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-167.57032","-57.79981","-1333.49524","0.50729","0.47107","1.86868","IO","MBH","-33.99618897","114.7038721","20201123","12:36","South-west","Fished","C.IO.41","122","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO378","0","IO378_L373.avi","3761","IO378_R374.avi","2834",NA,"-1.00000",NA,NA,"1.44002","1344.38105","3.73156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","78.59140","-54.15024","-1340.98902","0.47560","0.46600","1.92593","IO","MBH","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO378","4","IO378_L373.avi","27096","IO378_R374.avi","26169","1","5.57533",NA,NA,"2.36955","1710.95001","7.98058",NA,NA,NA,NA,NA,"Gerreidae","Gerres","subfasciatus","37349005",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","164.28648","-191.38797","-1692.25605","0.63460","0.67905","3.01907","IO","MBH","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO378","19","IO378_L373.avi","90977","IO378_R374.avi","90050","1","48.16267",NA,NA,"2.15535","1326.36963","14.03290",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-321.61648","-15.57844","-1286.69209","0.58748","0.43771","1.75017","IO","MBH","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO378","21","IO378_L373.avi","91024","IO378_R374.avi","90097","1","48.19400",NA,NA,"1.99098","3151.42902","10.74371",NA,NA,NA,NA,NA,"Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","579.54192","59.99543","-3097.10132","1.99699","1.03591","9.84042","IO","MBH","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO378","26","IO378_L373.avi","97042","IO378_R374.avi","96115","1","52.20600",NA,NA,"3.16538","6028.62264","16.46971",NA,NA,NA,NA,NA,"Scyliorhinidae","Asymbolus","occiduus","37015026",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1705.60144","-177.96511","-5779.57984","9.32464","2.35391","32.64335","IO","MBH","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO378","27","IO378_L373.avi","107008","IO378_R374.avi","106081","1","58.85000",NA,NA,"0.06881","1829.51717","7.79769",NA,NA,NA,NA,NA,"Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-197.74621","-171.23357","-1810.72046","0.70449","0.70783","3.45036","IO","MBH","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","0","IO263_L378.avi","8690","IO263_R377.avi","8102","1","0.00000",NA,NA,"3.21250","737.50567","7.92642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10_south-west_stereo-BRUVs","10.61945","-109.44307","-729.26268","0.25992","0.26825","0.58435","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","1","IO263_L378.avi","15192","IO263_R377.avi","14604","1","4.33467",NA,NA,"2.44220","1861.81209","21.68037",NA,NA,NA,NA,NA,"Labridae","Eupetrichthys","angustipes","37384105",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","645.28401","-257.73820","-1727.28799","1.13373","0.72921","2.93810","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","2","IO263_L378.avi","16590","IO263_R377.avi","16002","1","5.26667",NA,NA,"0.34474","2135.17553","19.95814",NA,NA,NA,NA,NA,"Labridae","Austrolabrus","maculatus","37384025",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-601.39524","-434.46835","-2002.13276","1.29985","1.12707","4.07562","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","3","IO263_L378.avi","26421","IO263_R377.avi","25833","1","11.82067",NA,NA,"20.74501","6292.29582","14.82706",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-878.22753","1280.40502","-6097.72630","5.61516","7.69904","37.83022","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","11","IO263_L378.avi","48365","IO263_R377.avi","47777","1","26.45000",NA,NA,"4.47569","1684.26175","17.89785",NA,NA,NA,NA,NA,"Monacanthidae","Scobinichthys","granulatus","37465007",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","487.54582","-192.03908","-1600.67415","0.89794","0.63097","2.62364","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","13","IO263_L378.avi","49767","IO263_R377.avi","49179","1","27.38467",NA,NA,"2.38799","2184.09301","13.98950",NA,NA,NA,NA,NA,"Urolophidae","Trygonoptera","ovalis","37038016",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-488.23611","-225.07515","-2116.89134","1.21366","0.89002","4.65834","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","14","IO263_L378.avi","52676","IO263_R377.avi","52088","1","29.32400",NA,NA,"4.41398","1745.07021","19.65855",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","584.75451","-70.72105","-1642.65965","1.02685","0.56452","2.71964","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","15","IO263_L378.avi","54427","IO263_R377.avi","53839","1","30.49133",NA,NA,"6.85507","1755.82387","17.18944",NA,NA,NA,NA,NA,"Serranidae","Epinephelides","armatus","37311100",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-469.66277","-239.67830","-1674.78019","0.92869","0.71292","2.90739","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","16","IO263_L378.avi","62758","IO263_R377.avi","62170","1","36.04533",NA,NA,"6.22261","1911.37822","14.29283",NA,NA,NA,NA,NA,"Myliobatidae","Myliobatis","tenuicaudatus","37039001",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","456.90419","-138.96957","-1850.75463","1.01091","0.68890","3.55696","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","17","IO263_L378.avi","66453","IO263_R377.avi","65865","1","38.50867",NA,NA,"3.60469","1835.10621","15.86797",NA,NA,NA,NA,NA,"Odacidae","Siphonognathus","caninis","37385011",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","490.99147","-123.43927","-1763.88914","1.00241","0.64282","3.21410","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","19","IO263_L378.avi","68096","IO263_R377.avi","67508","1","39.60400",NA,NA,"7.07617","1406.36294","13.39670",NA,NA,NA,NA,NA,"Labridae","Pseudolabrus","biserialis","37384149",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","299.01079","-145.02570","-1366.53460","0.60646","0.51356","1.96749","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","21","IO263_L378.avi","76761","IO263_R377.avi","76173","1","45.38067",NA,NA,"10.37502","1659.51746","22.90094",NA,NA,NA,NA,NA,"Neosebastidae","Neosebastes","pandus","37287003",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","-594.10927","-270.47984","-1525.73688","0.96166","0.66217","2.31000","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","22","IO263_L378.avi","77634","IO263_R377.avi","77046","1","45.96267",NA,NA,"3.59352","3342.27480","19.17413",NA,NA,NA,NA,NA,"Mullidae","Upeneichthys","vlamingii","37355029",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","1085.28607","-200.74005","-3154.78342","3.25525","1.25855","9.78113","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO263","24","IO263_L378.avi","79228","IO263_R377.avi","78640","1","47.02533",NA,NA,"0.06197","1365.09253","13.14997",NA,NA,NA,NA,NA,"Heterodontidae","Heterodontus","portusjacksoni","37007001",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs","94.06800","-311.06027","-1325.84703","0.47271","0.63236","1.86937","IO","MBH","-34.00868897","114.8788721","20201019","09:52:00","South-west","Fished","C.IO.19","42.4","Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
