OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
FH58	39	0	480.98470	570.59184	408.20841	585.51020
FH58	39	1	555.01912	557.12245	461.74570	570.81633
FH58	40	0	638.77629	841.22449	726.88337	844.89796
FH58	41	0	588.89293	601.61224	611.65583	605.69388
FH58	41	1	849.18547	599.32653	880.28107	611.36735
FH58	42	0	615.52581	300.00000	619.19694	328.16327
FH58	43	0	569.34417	561.51020	219.40535	568.30612
FH58	43	1	360.70172	691.91837	55.06692	684.81633
FH58	44	0	419.34034	454.75510	676.57361	469.46939
FH58	44	1	553.64245	454.44898	789.15488	471.00000
FH58	45	0	1746.23327	751.83673	1693.61377	772.65306
FH58	46	0	1477.59656	546.95918	1318.24092	555.02041
FH58	46	1	1719.61759	547.59184	1565.12428	552.26531
FH58	47	0	840.41683	376.00000	919.34799	381.75510
FH58	47	1	616.62906	400.75510	695.50096	417.36735
FH58	48	0	551.92352	630.51020	409.73614	637.73469
FH58	48	1	215.92543	755.95918	95.14340	748.81633
FH58	49	0	751.21797	364.81633	351.01338	388.10204
FH58	49	1	1011.86807	408.59184	532.42830	414.12245
FH58	50	0	1289.63671	732.30612	1392.91013	743.32653
FH58	50	1	835.65583	703.06122	949.27342	714.48980
FH58	51	0	336.64818	706.12245	379.17017	706.69388
FH58	51	1	129.53537	722.65306	206.01530	719.24490
FH58	52	0	993.65201	902.44898	491.93117	913.46939
FH58	53	0	1024.79159	693.63265	685.98853	700.08163
FH58	53	1	903.95029	651.08163	560.86424	656.30612
FH58	54	0	1884.51243	90.61224	1818.43212	30.61224
FH58	54	1	1417.05545	71.02041	1291.01338	48.97959
FH58	55	0	429.52199	875.51020	390.36329	851.02041
FH58	56	0	802.35946	500.38776	509.18164	513.65306
FH58	56	1	928.09560	507.42857	643.17782	515.79592
FH65	0	0	285.53846	699.90888	1617.23077	725.74032
IO126	0	0	1271.28713	469.30693	491.88119	392.07921
IO122	0	0	1026.53465	564.35644	679.60396	513.26733
IO146	0	0	1068.11881	619.00990	747.32673	578.61386
IO146	1	0	371.28713	726.39714	270.15842	591.75908
IO146	1	1	420.00990	797.16172	306.54455	662.82618
IO146	2	0	266.10891	190.35754	285.26733	115.75908
IO146	2	1	212.49505	149.81188	242.79208	75.21342
IO146	3	0	756.94059	535.42244	560.16832	467.05171
IO146	3	1	685.65347	521.95710	493.63366	442.06601
IO146	4	0	831.64356	404.15292	752.73267	367.49285
IO146	4	1	869.36634	385.75028	799.51485	358.21672
IO146	5	0	755.10891	586.56216	522.38614	508.65677
IO146	5	1	694.81188	599.57866	455.55446	512.54675
IO146	6	0	652.41584	419.64356	552.56436	353.12981
IO146	6	1	704.54455	424.88009	596.22772	366.89439
IO146	7	0	1263.33663	130.06601	808.96040	93.05941
IO146	7	1	1332.99010	142.78328	883.96040	113.85589
IO146	8	0	1141.70297	301.23212	866.09901	278.46865
IO146	8	1	1082.74257	288.36524	809.21782	259.31793
IO146	9	0	1842.54455	771.43014	1597.49505	905.01100
IO146	9	1	1682.00000	741.95600	1443.64356	840.20902
IO146	10	0	250.36634	369.70407	158.92079	254.90759
IO146	10	1	108.56436	406.27943	14.70297	266.46755
IO146	11	0	1495.84158	165.14851	1797.62376	237.62376
IO146	12	0	279.62376	371.21562	307.45545	279.09791
IO146	12	1	332.19802	364.33333	352.45545	279.24752
IO146	13	0	326.14851	453.53135	601.84158	397.87679
IO146	13	1	386.89109	479.56436	646.39604	428.54785
IO146	14	0	215.04950	841.18812	162.77228	671.28713
IO146	15	0	136.63366	804.35644	58.21782	620.19802
IO146	16	0	372.74257	256.60946	539.07921	208.62596
IO146	17	0	498.46535	354.87899	333.75248	263.84488
IO146	17	1	412.03960	431.39714	240.03960	320.54895
IO146	18	0	1568.31683	254.25743	1720.39604	326.73267
IO146	19	0	570.20792	777.99560	145.98020	623.58746
IO146	19	1	457.48515	786.67327	40.53465	609.22442
IO146	20	0	750.89109	704.55446	585.74257	630.89109
IO146	20	1	711.68317	720.00000	527.52475	641.58416
IO146	21	0	1058.61386	687.92079	904.15842	677.22772
IO146	22	0	1243.27723	735.09021	933.92079	732.46865
IO146	22	1	1707.32673	603.56436	1412.52475	678.19252
IO146	23	0	433.74257	637.18482	472.20792	548.76788
IO146	23	1	358.59406	667.25743	414.13861	561.63476
IO146	24	0	1456.79208	442.49285	1400.09901	502.01980
IO146	24	1	1343.17822	386.38724	1282.77228	425.39714
IO146	25	0	1088.23762	324.11441	1041.43564	326.81518
IO146	25	1	993.63366	334.43784	935.09901	324.57096
IO146	26	0	1531.75248	305.60396	1681.82178	388.11441
IO146	26	1	1455.41584	264.45985	1611.12871	333.05611
IO146	27	0	1593.68317	280.16942	1748.35644	363.72717
IO146	27	1	1509.92079	229.89879	1674.46535	297.35754
IO146	28	0	1656.91089	415.10011	1642.38614	506.02860
IO146	28	1	1845.14851	228.11881	1870.09901	314.85149
IO146	29	0	1493.28713	132.87019	1729.56436	193.81518
IO146	29	1	1397.22772	109.30693	1625.34653	163.96040
IO146	30	0	1801.78218	507.71287	1896.68317	647.58746
IO146	30	1	1717.99010	464.87789	1824.50495	585.04840
IO146	31	0	945.21782	60.83718	1019.69307	61.64136
IO146	31	1	1053.57426	92.16832	1098.56436	97.85479
IO146	32	0	393.78218	263.53245	564.09901	218.74587
IO146	32	1	545.25743	116.76788	714.07921	95.80418
IO146	33	0	1334.89109	24.83608	1252.88119	30.22222
IO146	33	1	1158.56436	144.41144	1117.42574	149.40374
IO146	34	0	835.24752	613.06931	355.24752	506.13861
IO146	34	1	1656.23762	647.52475	971.88119	652.27723
IO146	35	0	1857.02970	785.34653	1529.95050	906.20022
IO146	35	1	1621.78218	703.36634	1360.39604	785.34653
IO146	36	0	338.61386	515.64356	633.55446	460.27943
IO146	37	0	1151.87129	670.24092	959.62376	669.60176
IO146	37	1	1284.79208	678.02090	1077.69307	698.62706
IO146	38	0	1597.21782	668.95600	1352.00990	743.08141
IO146	38	1	1690.33663	684.81518	1439.03960	773.60286
IO146	39	0	392.00990	526.46205	505.96040	449.34213
IO146	39	1	280.77228	496.09021	396.05941	398.62266
IO146	40	0	1276.44554	680.15292	1062.97030	699.48405
IO146	40	1	1152.97030	661.35204	976.77228	663.38284
IO146	41	0	1467.47525	677.93949	1218.64356	727.28053
IO146	41	1	1556.73267	684.52255	1304.78218	748.67547
IO146	42	0	1081.85149	625.31903	675.34653	574.90979
IO146	42	1	1299.02970	599.94719	869.50495	581.15402
IO146	43	0	1009.96040	649.20132	701.96040	601.64906
IO146	43	1	851.94059	686.75468	525.83168	607.19362
IO146	44	0	561.98020	528.71287	617.82178	468.11881
IO146	45	0	365.43564	749.97250	355.36634	627.21672
IO146	45	1	439.09901	740.09791	416.10891	631.10671
IO146	46	0	515.84158	332.04290	393.56436	251.97030
IO146	46	1	706.91089	429.44444	559.47525	364.34873
IO146	47	0	1578.53465	526.81518	1382.59406	587.26293
IO146	47	1	1828.17822	581.58746	1621.53465	692.18592
IO146	48	0	1788.11881	272.07921	1917.62376	369.50495
IO146	48	1	1626.72277	290.47635	1722.17822	370.64136
IO146	49	0	1674.43564	221.61056	1713.73267	294.00440
IO146	49	1	1554.88119	271.43234	1581.70297	333.35314
IO146	50	0	807.92079	509.70297	478.81188	428.91089
IO146	50	1	1043.22772	698.52365	629.44554	640.32673
IO146	51	0	851.81188	166.08361	1029.96040	172.21672
IO146	51	1	695.68317	5.83498	921.75248	8.67767
IO146	52	0	1510.09901	573.86139	1239.20792	617.82178
IO146	52	1	930.29703	259.00990	785.34653	229.30693
IO134	0	0	1256.39500	601.64905	643.04581	559.40803
IO134	1	0	835.84771	748.19239	555.71505	681.15645
IO134	1	1	666.80547	870.63425	366.68471	761.92812
IO134	2	0	1804.64010	782.02960	1697.27543	969.26004
IO134	2	1	1674.43189	748.92178	1594.47948	905.32770
IO134	3	0	746.46282	135.28541	705.43783	112.16702
IO134	3	1	830.41285	43.95349	786.53242	32.53700
IO134	4	0	1561.69958	128.43552	1445.14158	184.29175
IO134	4	1	1430.06365	162.97040	1318.64545	208.55180
IO134	5	0	562.16419	378.41649	396.33254	299.26427
IO134	5	1	667.44378	325.44397	517.11779	266.15645
IO134	6	0	260.41642	639.32347	151.90958	494.33404
IO134	7	0	1072.74360	410.01691	859.49018	399.45877
IO134	7	1	1240.07258	437.98732	1048.80607	458.53911
IO134	8	0	1702.26948	785.87315	1551.87151	945.40381
IO134	8	1	1509.71267	723.99366	1406.81499	836.37632
IO134	9	0	1215.71148	786.58140	1062.71981	825.66808
IO134	9	1	1092.64188	728.92812	953.35634	744.04017
IO134	10	0	1567.45687	600.05285	1833.76562	772.26004
IO134	10	1	1511.49018	620.60254	1751.24331	780.82241
IO134	11	0	773.85604	764.71882	576.00654	699.43129
IO134	11	1	711.89292	826.08245	506.90482	746.80973
IO134	12	0	846.40690	759.02537	684.71148	716.71882
IO134	12	1	775.02082	803.26427	607.92504	740.84144
IO134	13	0	1677.09399	619.95560	1587.85604	758.27273
IO134	13	1	1580.29447	568.29598	1498.76621	679.78436
IO134	14	0	1717.97442	633.67865	1488.40928	755.97886
IO134	14	1	1608.32540	577.45243	1395.03629	674.92178
IO134	15	0	1672.43070	802.16068	1465.71505	940.42072
IO134	15	1	1565.63712	791.31501	1356.92267	902.74630
IO134	16	0	616.11898	735.85624	368.71624	628.30655
IO134	16	1	524.74479	781.80761	276.19988	651.71036
IO134	17	0	807.76621	345.28330	354.77692	261.82875
IO134	17	1	944.54194	330.15645	491.83819	269.53488
IO134	18	0	1269.12968	754.70613	1057.13682	798.57082
IO134	18	1	1207.45211	737.01057	1011.16419	767.46089
IO134	19	0	1179.31707	782.26427	849.87151	783.27907
IO134	19	1	1282.11303	758.86047	934.10708	779.56871
IO134	20	0	1178.25521	799.27696	1011.69720	832.81818
IO134	20	1	1102.58596	775.30233	916.03986	786.58140
IO134	21	0	1378.44438	736.92600	1238.13920	814.01057
IO134	21	1	1305.34503	752.05285	1149.90601	812.86892
IO134	22	0	1254.13920	765.58985	1128.69126	821.42283
IO134	22	1	1181.89649	773.01057	1048.45330	810.86258
IO134	23	0	1282.44616	748.00211	1224.58001	821.86681
IO134	23	1	1346.40809	748.28753	1293.68174	837.56448
IO134	24	0	1308.84533	761.71036	1264.39857	845.02537
IO134	24	1	1235.46044	759.14165	1193.58358	825.33192
IO134	25	0	1214.13444	744.35518	1072.50446	791.16279
IO134	26	0	1682.42713	816.27907	1712.12374	1013.78436
IO134	26	1	1813.77751	785.45455	1881.16597	1017.20930
IO134	27	0	461.43783	857.98943	512.14277	764.29810
IO134	27	1	672.74063	845.14588	692.89233	799.68922
IO134	28	0	1624.17609	849.38689	1469.98215	1000.08457
IO134	28	1	1284.94943	940.71882	1145.60381	1017.20930
IO134	29	0	954.86020	796.87104	784.67579	778.60465
IO134	29	1	1275.81202	718.09725	1161.59429	783.17125
IO134	30	0	916.02617	287.69556	567.66211	238.60465
IO134	31	0	1543.08150	366.46934	1914.28911	516.02537
IO134	32	0	652.54789	428.79281	475.98632	356.35518
IO134	32	1	461.23319	294.93446	315.79595	211.08034
IO134	33	0	793.81321	731.79704	751.55265	703.25581
IO134	34	0	867.30993	730.01691	840.02320	716.99577
IO134	34	1	927.55979	743.71670	889.99346	742.39746
IO134	35	0	661.59072	495.71459	475.60619	420.30233
IO134	35	1	813.21475	503.42072	623.80369	456.26427
IO134	36	0	1161.59429	295.68710	1139.89292	326.51163
IO134	36	1	1060.15348	376.98097	1055.13920	398.41649
IO134	37	0	151.62403	598.17970	56.53778	438.87526
IO134	37	1	270.12493	653.54968	122.21297	502.52220
IO134	38	0	1150.43308	663.71247	1124.72100	708.29598
IO134	38	1	1044.78168	704.24101	1020.78287	726.56237
IO134	39	0	1128.38667	707.57505	1084.87388	745.86258
IO134	39	1	1054.14515	700.72516	1008.91910	724.17125
IO134	40	0	899.84057	296.00423	766.71029	273.14165
IO134	40	1	727.65735	350.51797	585.38965	299.97040
IO134	41	0	1184.26472	198.86681	1135.98156	224.28541
IO134	41	1	1035.49613	232.54545	988.06960	240.83932
IO134	42	0	1269.27305	645.58985	1229.13682	710.70825
IO134	42	1	1171.04581	679.83932	1127.76859	730.11628
IO134	43	0	640.49792	277.91121	448.68769	212.78013
IO134	43	1	441.47353	79.54968	286.21297	10.99366
IO134	44	0	158.19155	428.13108	42.83165	287.61734
IO134	44	1	259.55979	495.20296	139.63117	362.10994
IO134	45	0	965.14039	397.43129	1017.99941	413.44186
IO134	45	1	838.92980	442.81184	896.35753	439.12896
IO134	46	0	1079.58715	358.24524	952.88578	364.40169
IO134	46	1	1150.68769	287.17759	1060.82153	307.03383
IO134	47	0	701.69482	142.13531	671.71386	116.44820
IO134	47	1	574.62760	92.47357	572.91553	59.65116
IO134	48	0	918.42237	544.57717	943.74598	549.57294
IO134	49	0	1498.27900	207.70613	1568.99941	288.87315
IO134	49	1	1394.62641	177.73784	1461.92029	244.91966
IO5	0	0	1478.01980	573.86139	560.79208	539.40594
IO5	1	0	1343.99010	924.65787	1247.58416	976.23322
IO5	1	1	1444.79208	980.94939	1343.92079	1047.53355
IO5	2	0	613.46535	547.07481	535.66337	579.73597
IO5	2	1	733.23762	619.03630	647.87129	648.86909
IO5	3	0	835.24752	810.29703	724.58416	833.81408
IO5	3	1	914.63366	894.53245	794.53465	912.06271
IO5	4	0	1809.65347	442.80748	1559.44554	435.21672
IO5	4	1	1919.10891	448.57096	1638.75248	437.90979
IO5	5	0	1795.69307	626.21452	1507.38614	640.41364
IO5	5	1	1885.24752	693.39164	1614.62376	715.20902
IO5	6	0	1564.43564	403.60176	1679.93069	418.39714
IO5	6	1	1627.70297	392.38064	1753.89109	402.23872
IO5	7	0	1560.00000	487.12871	1709.11881	511.03410
IO5	8	0	1004.52475	488.73707	1016.74257	521.28933
IO5	8	1	955.06931	454.92409	976.79208	492.26403
IO5	9	0	1141.81188	666.92629	1088.47525	700.36744
IO5	9	1	1081.51485	630.12101	1036.94059	663.86139
IO5	10	0	1232.00990	650.21672	1182.30693	683.69747
IO5	10	1	1180.77228	603.08801	1129.73267	634.47415
IO5	11	0	1011.66337	640.01210	1012.00990	676.46095
IO5	11	1	950.17822	616.52255	942.50495	652.07371
IO5	12	0	1095.79208	613.32783	1074.18812	647.62706
IO5	12	1	1053.01980	569.04180	1042.25743	603.34103
IO5	13	0	758.14851	297.71177	894.41584	347.57866
IO5	13	1	813.99010	325.98900	947.43564	374.80858
IO5	14	0	1573.05941	1006.06711	1343.75248	1064.88889
IO5	14	1	1463.90099	954.89879	1242.11881	1004.17712
IO5	15	0	1116.83168	731.88119	1162.78218	777.02860
IO5	15	1	1078.81188	687.92079	1127.52475	729.50495
IO5	16	0	1700.93069	983.16942	1556.43564	1057.42574
IO5	16	1	1597.11881	950.25413	1462.22772	1015.51595
IO5	17	0	1500.59406	969.50495	1367.79208	1030.47745
IO5	17	1	1416.32673	940.00440	1297.09901	999.05831
IO5	18	0	1519.72277	937.44444	1569.50495	1014.65347
IO5	18	1	1592.04950	967.21782	1654.45545	1058.15622
IO5	19	0	1007.37624	653.83718	981.81188	688.73597
IO5	19	1	943.27723	613.16942	933.39604	648.63916
IO5	20	0	1397.89109	973.50935	1348.82178	1039.15512
IO5	20	1	1339.07921	939.84598	1301.59406	998.31023
IO5	21	0	1078.81188	630.89109	1070.93069	662.79978
IO5	21	1	1044.16832	593.76788	1045.15842	629.32673
IO5	22	0	1004.09901	512.84708	944.21782	543.16942
IO5	22	1	942.31683	464.37184	878.42574	497.68647
IO5	23	0	1436.43564	729.50495	1297.09901	763.10561
IO5	23	1	1377.02970	728.31683	1267.24752	763.70407
IO5	24	0	991.48515	620.14741	905.02970	646.80638
IO5	24	1	934.30693	561.94719	843.93069	592.65787
IO5	25	0	1191.68317	825.74257	1082.76238	858.08361
IO5	25	1	1146.88119	767.13751	1053.80198	805.41914
IO5	26	0	955.48515	655.26513	871.40594	685.40484
IO5	26	1	899.34653	603.34873	804.27723	633.48845
IO5	27	0	1372.27723	988.51485	1459.00990	1065.74257
IO5	28	0	1131.83168	790.18592	1024.95050	822.84598
IO5	28	1	1086.98020	727.04840	979.55446	757.94939
IO5	29	0	1106.09901	811.50825	1041.32673	847.47635
IO5	29	1	1039.26733	759.74147	978.05941	793.76458
IO5	30	0	1031.28713	782.97030	878.74257	810.06711
IO5	30	1	889.05941	550.01980	706.69307	573.88669
IO5	31	0	718.17822	770.49175	96.53465	756.68207
IO5	31	1	641.53465	583.56436	0.44554	580.27173
IO5	32	0	1606.76238	902.87019	1043.65347	925.59626
IO5	32	1	1762.78218	1025.54015	1177.37624	1067.13311
IO5	33	0	912.44554	740.67987	872.41584	772.11551
IO5	33	1	873.89109	684.37514	828.90099	716.90759
IO5	34	0	937.22772	414.46095	940.02970	451.18482
IO5	34	1	1128.71287	371.88119	1140.75248	400.38174
IO5	35	0	698.61386	187.72277	551.28713	241.18812
IO5	35	1	1222.57426	645.14851	1050.29703	672.47525
IO5	36	0	526.33663	521.58416	66.53465	539.40594
IO5	36	1	1166.73267	1063.36634	700.99010	1077.62376
IO5	37	0	801.98020	529.90099	684.26733	562.00440
IO5	37	1	1113.26733	818.61386	964.17822	850.83058
IO5	38	0	955.55446	636.79978	723.76238	658.78328
IO5	38	1	582.24752	441.97140	386.86139	477.17052
IO5	39	0	917.22772	289.90099	527.52475	310.09901
IO5	39	1	1524.35644	548.91089	902.97030	539.40594
IO5	40	0	801.98020	36.83168	268.51485	78.41584
IO5	40	1	1444.75248	389.70297	951.68317	381.38614
IO5	41	0	1348.51485	1033.66337	932.67327	1062.17822
IO5	41	1	960.00000	892.27723	628.13861	903.27173
IO5	42	0	1062.17822	823.36634	825.74257	844.75248
IO5	42	1	1587.32673	913.66337	1359.20792	965.94059
IO5	43	0	1431.68317	1021.78218	1212.10891	1079.40154
IO5	43	1	1100.84158	620.04400	967.29703	656.15402
IO5	44	0	1202.10891	539.85479	1320.59406	580.06821
IO5	44	1	850.65347	219.34433	918.73267	267.29483
IO96	0	0	1289.40189	677.01493	566.12802	656.86567
IO96	1	0	453.62329	484.28731	563.83736	534.15672
IO96	1	1	664.66212	528.11194	760.26967	563.87687
IO96	2	0	416.39559	531.68284	501.85519	575.63060
IO96	2	1	575.05247	527.65299	654.97167	568.57836
IO96	3	0	203.46275	524.26119	122.89612	554.10448
IO96	3	1	642.09024	509.05970	574.18678	544.02985
IO96	4	0	1449.06611	665.73507	1331.71039	699.17910
IO96	4	1	1809.69570	644.07463	1803.14795	683.05970
IO96	5	0	284.88038	268.51119	545.94334	347.34701
IO96	5	1	189.68625	258.43657	471.90346	343.31716
IO96	6	0	519.35152	261.91045	667.89612	324.14925
IO96	6	1	638.21826	272.99254	765.60860	327.67537
IO96	7	0	758.22665	281.62313	893.03778	334.22388
IO96	7	1	861.47954	283.13433	1002.33473	325.66045
IO96	8	0	864.30220	670.97015	739.39140	695.14925
IO96	8	1	1484.82686	650.82090	1430.43022	681.04478
IO96	9	0	221.61595	527.91045	4.02938	548.05970
IO96	9	1	838.11123	483.58209	600.37775	505.74627
IO96	10	0	865.67681	221.07836	877.43861	262.21642
IO96	10	1	565.48793	123.85821	589.84155	193.20522
IO96	11	0	961.00735	521.86567	910.64008	552.08955
IO96	11	1	1329.69570	521.86567	1249.10808	544.02985
IO96	12	0	533.89297	519.85075	96.70514	527.91045
IO96	12	1	1116.13851	709.25373	803.86149	715.29851
IO96	13	0	737.37671	4.02985	384.80588	50.37313
IO96	13	1	1108.07975	531.94030	721.25918	546.04478
IO96	14	0	1208.81427	771.71642	973.09549	805.97015
IO96	14	1	1708.45750	507.76119	1506.98846	517.83582
IO96	15	0	636.64218	179.32836	0.00000	221.64179
IO96	15	1	1563.39979	515.82090	878.40504	499.70149
IO96	16	0	1327.68101	689.10448	1106.06506	713.28358
IO96	16	1	1623.84050	471.49254	1525.12067	475.52239
IO96	17	0	944.88982	628.65672	664.84785	650.82090
IO96	17	1	423.08499	187.38806	181.32214	255.89552
IO96	18	0	257.88038	493.65672	177.29276	533.95522
IO96	18	1	705.14166	616.56716	572.17209	642.76119
IO96	19	0	497.62854	445.29851	265.93914	467.46269
IO96	19	1	809.90556	640.74627	493.59916	652.83582
IO96	20	0	244.40399	584.01493	94.69045	602.71269
IO96	20	1	608.05561	583.51119	419.55929	601.70522
IO96	21	0	455.32004	558.13433	122.89612	572.23881
IO96	21	1	914.66946	670.97015	604.40714	683.05970
IO199	0	0	1157.22772	602.37624	630.89109	542.97030
IO199	1	0	1509.70297	863.17712	1204.55446	923.76788
IO199	1	1	1595.99010	878.13861	1261.73267	955.78548
IO199	2	0	1835.79208	704.28603	1742.62376	851.99560
IO199	2	1	1899.65347	705.03410	1813.01980	867.10671
IO199	3	0	1754.85149	758.01980	1504.23762	869.80638
IO199	3	1	1517.22772	697.42574	1320.00000	766.33663
IO199	4	0	427.72277	560.79208	416.66337	469.86029
IO199	4	1	325.93069	567.99670	337.50495	462.82838
IO199	5	0	475.57426	453.21562	268.65347	344.53905
IO199	5	1	313.69307	476.70517	136.62376	346.48405
IO199	6	0	447.53465	549.03520	123.56436	408.71287
IO199	6	1	591.68317	578.61386	317.22772	465.74257
IO199	7	0	381.53465	435.63476	498.41584	364.95600
IO199	7	1	480.44554	429.65017	584.40594	371.68867
IO199	8	0	1799.91089	529.12981	1784.41584	650.46095
IO199	8	1	1699.00990	545.34653	1667.83168	648.96480
IO199	9	0	1796.43564	684.35644	1723.96040	819.80198
IO199	9	1	1917.62376	761.58416	1834.45545	936.23762
IO199	10	0	1678.92079	576.01100	1811.88119	712.44444
IO199	10	1	1746.19802	569.87679	1898.46535	715.73597
IO199	11	0	1154.07921	101.05941	1447.00990	139.24642
IO199	11	1	1271.70297	109.88669	1579.63366	160.94059
IO199	12	0	1167.24752	414.33663	1136.20792	429.75358
IO199	12	1	1219.67327	377.23212	1207.94059	401.47635
IO199	13	0	1233.93069	378.87789	1163.53465	395.34213
IO199	13	1	1287.84158	332.19802	1236.90099	357.19032
IO199	14	0	489.02970	256.80088	652.96040	220.66447
IO199	14	1	361.11881	133.09131	555.19802	99.66557
IO199	15	0	629.40594	360.56216	863.18812	345.62596
IO199	15	1	684.50495	390.33553	905.34653	379.87789
IO199	16	0	540.11881	286.37404	877.26733	275.79098
IO199	17	0	1410.29703	799.60396	1200.00000	854.25743
IO199	18	0	1495.84158	589.30693	1303.53465	643.29483
IO199	18	1	1837.12871	248.27173	1855.09901	328.76788
IO199	19	0	1802.37624	343.53905	1511.70297	397.83168
IO199	19	1	1669.99010	240.83058	1448.75248	278.72717
IO199	20	0	1720.50495	300.93399	1659.73267	368.86249
IO199	20	1	1909.30693	308.80638	1862.37624	400.67327
IO199	21	0	1742.19802	287.03520	1896.23762	377.99450
IO199	21	1	1616.99010	295.53905	1764.05941	375.60066
IO199	22	0	1224.06931	40.37184	1262.62376	53.86139
IO199	22	1	1413.25743	52.06601	1455.20792	75.70407
IO199	23	0	412.93069	500.67327	275.94059	389.09131
IO199	23	1	585.40594	514.60946	463.46535	430.94829
IO199	24	0	1234.40594	526.67327	973.25743	520.45985
IO199	24	1	1374.75248	554.05941	1137.36634	575.35864
IO199	25	0	1591.49505	549.68097	1752.10891	671.53135
IO199	25	1	1376.99010	566.30363	1475.86139	646.59406
IO199	26	0	1501.17822	662.01870	1570.64356	770.34983
IO199	26	1	1798.48515	701.01980	1906.48515	880.20902
IO199	27	0	276.68317	542.10671	505.24752	464.13641
